,RANK,POINTS,FS,W1SP,W2SP,WSP,WRP,TPW,TMW,ACES,DF,BP,COMPLETE,SERVEADV,winner,player1,player2
12,-57.0,3473.0,0.035048049745618925,0.08611111111111114,0.16450216450216454,0.11955907292255519,0.11955907292255508,0.12605042016806722,1.0,0.10526315789473684,0.10526315789473684,0.261904761904762,0.1195590729225551,0.23911814584511026,1,Kei Nishikori,Mikhail Kukushkin
13,-179.0,1423.0,0.06738809640924748,-0.10023310023310028,0.03319783197831977,-0.03254631906869976,-0.032546319068699814,-0.022624434389140247,1.0,0.1388888888888889,-0.1111111111111111,-0.16666666666666663,-0.032546319068699814,-0.06509263813739957,1,Bernard Tomic,Radek Stepanek
14,-73.0,1534.0,-0.07509433962264156,0.11045943304007821,0.022727272727272707,0.058113207547169865,0.05811320754716981,0.06796116504854366,1.0,0.2,0.1,0.30000000000000004,0.05811320754716981,0.11622641509433967,1,Milos Raonic,Ivan Dodig
15,-62.0,1208.0,0.005742411812961423,0.010526315789473717,-0.013605442176870763,0.0012305168170632097,0.0012305168170631542,-0.02020202020202011,-1.0,-0.125,-0.09375,-0.5681818181818182,0.001230516817063182,0.002461033634126364,0,David Goffin,Lucas Pouille
16,-49.0,881.0,0.17083333333333328,0.1447811447811448,0.2857142857142857,0.23750000000000004,0.2375,0.22580645161290325,1.0,0.4117647058823529,-0.058823529411764705,0.0,0.23750000000000004,0.4750000000000001,1,Dominic Thiem,Denis Kudla
17,-38.0,1588.0,-0.061482820976491936,0.12090909090909097,-0.03239289446186,0.04274206805852376,0.04274206805852376,0.03846153846153855,1.0,0.52,0.04,0.0,0.04274206805852376,0.08548413611704753,1,Marin Cilic,Hyeon Chung
18,-6.0,127.0,0.03504273504273503,-0.05751879699248119,-0.00918762088974856,-0.03290598290598279,-0.032905982905982956,-0.029535864978903037,-0.0,-0.0,-0.09090909090909091,-0.04761904761904767,-0.0329059829059829,-0.06581196581196574,0,Viktor Troicki,Grigor Dimitrov
19,-274.0,8080.0,-0.036956521739130443,0.26262626262626265,0.3508771929824561,0.2934782608695652,0.2934782608695652,0.2790697674418605,1.0,0.0,-0.2,0.8333333333333334,0.2934782608695652,0.5869565217391304,1,Roger Federer,Tobias Kamke
20,-10.0,2560.0,-0.020127638684339644,-0.05272952853598012,0.09732142857142856,-0.0027000490918016595,-0.0027000490918016595,-0.016574585635359185,-1.0,-0.36,0.08,-0.027272727272727337,-0.0027000490918016595,-0.005400098183603319,0,Kei Nishikori,Bernard Tomic
21,-64.0,1498.0,-0.03134878819810327,0.16359262229350435,0.2217391304347826,0.17465753424657526,0.17465753424657532,0.1200000000000001,1.0,0.3,0.0,-0.625,0.17465753424657532,0.3493150684931506,1,Milos Raonic,Lucas Pouille
22,-7.0,805.0,-0.12414965986394555,0.043006993006992955,-0.10269865067466266,-0.03231292517006801,-0.03231292517006801,-0.0,-1.0,0.16129032258064516,0.06451612903225806,0.875,-0.03231292517006801,-0.06462585034013602,0,Marin Cilic,Dominic Thiem
23,-25.0,6905.0,0.030352177942539416,0.12344913151364767,0.11290322580645162,0.12685356811862847,0.12685356811862838,0.0802139037433156,1.0,-0.030303030303030304,-0.030303030303030304,-0.7272727272727273,0.12685356811862838,0.2537071362372569,1,Roger Federer,Grigor Dimitrov
24,-4.0,495.0,-0.022603978300180905,0.057067271352985616,0.09999999999999998,0.06826401446654606,0.06826401446654612,0.05521472392638027,1.0,0.11538461538461539,0.0,0.0,0.06826401446654612,0.13652802893309218,1,Milos Raonic,Bernard Tomic
25,-17.0,6665.0,-0.01261595547309835,0.27120669056152924,0.17045454545454541,0.2233766233766234,0.22337662337662334,0.21153846153846145,-0.3333333333333334,0.23529411764705882,-0.23529411764705882,-0.3333333333333333,0.22337662337662334,0.44675324675324674,1,Roger Federer,Dominic Thiem
26,-11.0,6095.0,-0.00928961748633883,-0.08823529411764697,-0.019943019943019946,-0.060655737704917945,-0.060655737704918056,-0.05785123966942152,-0.33333333333333326,0.05,-0.15,-0.4,-0.060655737704918,-0.121311475409836,0,Roger Federer,Milos Raonic
27,-150.0,381.0,-0.013300492610837433,-0.3205128205128206,-0.4114832535885168,-0.3517241379310346,-0.35172413793103446,-0.29032258064516125,-1.0,-0.14285714285714285,0.21428571428571427,0.0,-0.35172413793103446,-0.703448275862069,0,Daniel Gimeno Traver,Ramkumar Ramanathan
